hotel_id,hotel_name,region,address,district
49696907,"Nhà riêng 100 m² 2 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (X-Stay Duplex Lê Chân)",Hải Phòng,Cầu Rào,Hải Phòng
76934843,Bin Homestay Hải Phòng (Bin Homestay Hai Phong),Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
56707294,My Anh 58 House Homestay,Hải Phòng,LKV-58 Pruksa Town Urban Area,Mang Nuoc Street
78330862,Anvi House - Vinhomes Marina,Hải Phòng,18 San Ho 1,Vinhomes Marina
79098922,"m² 1 phòng ngủ, 1 phòng tắm riêng ở Khác (HOMIE Stay)",Hải Phòng,7 Lạch Tray,Lê Lợi
61746100,Căn hộ studio 45 m² có 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Modern Apartment),Hải Phòng,Ngã năm – Sân bay Cát Bi,Hải Phòng
36637388,"Căn hộ 1000 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ngã Năm / Cát Bi Airport (The Sun Hotel Hai Phong)",Hải Phòng,Ngã năm – Sân bay Cát Bi,Hải Phòng
77179438,Phạm Hà Hotel HP - by BAY LUXURY (Pham Ha Hotel HP - by BAY LUXURY),Hải Phòng,139 P. Hoàng Thế Thiện,Trung tâm thành phố/chợ Sắt
58638356,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Phòng superior studio hướng công viên )",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
44561563,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Teddy HomeStay garden)",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
32736330,"Biệt thự 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Subi housings- apartment for rent)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
4130057,Lavender Hai Phong Hotel,Hải Phòng,440-442 Phủ Thượng Đoạn,Đông Hải 1
186695,Camela Hotel and Resort,Hải Phòng,Số 515A Đường Hùng Vương,Quận Hồng Bàng
58579997,Homestay giá SV gần Ga HP (Homestay gia SV gan Ga HP),Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
63199211,PHẠM. Homes,Hải Phòng,30/71 Tran Phu,Cau Dat
41444332,Khách sạn Phương Minh,Hải Phòng,45 An Chân,Phương Minh Hotel
9611442,Khách sạn K-Zone The Star (K-Zone The Star Hotel),Hải Phòng,185-187 Van Cao,Dang Giang Ward
18092352,Trường Sinh Hotel (Truong Sinh Hotel),Hải Phòng,134 Văn Cao 11/134 Văn Cao,Đằng Giang
45881698,Holiday Hotel 2,Hải Phòng,27 Đường Đỗ Nhuận 8/27 Đỗ Nhuận,Ngỗ 193 Văn Cao
58170167,Khách sạn Solis (Khách sạn Solis Hotel),Hải Phòng,Số 7,đường Ho ng Diệu
7354265,Tuong Vi 2,Hải Phòng,số 10 lô 22B Lê Hồng Phong,Trung tâm thành phố/chợ Sắt
61301134,Khách sạn & Căn hộ META HOME (META HOME Hotel & Apartment),Hải Phòng,Vinhomes Marina,Vinh Niem
77198888,Điêu Thuyền Motel 199VTK (Đieu Thuyen Motel 199VTK),Hải Phòng,199 Phố Vũ Trọng Khánh tòa nhà 6 tầng,Cầu Rào
46432575,Nhà khách Basic (Basic Guest House Hai Phong),Hải Phòng,L4A117 Hoang Huy Pruksa Town An Dong,HOÀNG HUY PRUKSA TOWN AN ĐÔNG
33910247,Khách sạn The Quin (The Quin Hotel),Hải Phòng,Hoàng Huy Riverside,Lk10 . 08
77015320,Melia Vinpearl Hai Phong Rivera,Hải Phòng,Đường Manhattan 9 Vinhomes Imperia,Ward
69731246,Căn hộ Thuý Doji Diamond (Thuý Doji Diamond Apartment),Hải Phòng,19 Đ. Lê Hồng Phong,Đằng Lâm
77423804,Khách sạn Hào Phúc (HÀO PHÚC HOTELS),Hải Phòng,bấc vang,thuỷ nguyên
76715752,KAPÁS Hotel - House & Drinks Đồi Rồng (KAPAS Hotel - House & Drinks Đoi Rong),Hải Phòng,Vạn Hương,Bãi Biển Đồ Sơn
75127491,Căn hộ cao cấp Miami (Miami Luxury Apartment Hai Phong),Hải Phòng,116 P. Bạch Thái Bưởi,Đằng Giang
62093551,Holiday Hotel 2,Hải Phòng,Đường Đỗ Nhuận,Ngã năm – Sân bay Cát Bi
39900429,Napoli Hotel,Hải Phòng,94 Hoàng Ngọc Phách,Kênh Dương
63144373,Holiday Hotel 2,Hải Phòng,27 Đường Đỗ Nhuận,Ngã năm – Sân bay Cát Bi
70348568,Homie Homestay,Hải Phòng,Hoàng Huy Commerce,Võ Nguyên Giáp
59232062,"Nhà riêng 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (16 HOME - Homestay in Hai Phong)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
55605626,Khách sạn Ocean Senses (Ocean Senses Hotel),Hải Phòng,Kl 32-34,Kim Long Street
6963705,Khách sạn Ngọc Hà (Ngoc Ha Hotel),Hải Phòng,no 168 Trung Hành 5,lô 16 mở rộng
78323642,HOMESTAY 1986,Hải Phòng,Đường Tương Lai,Ven sông - Sông Cấm/Cảng cũ
5808865,Khách Sạn Trung Kiên (Trung Kien Hotel),Hải Phòng,27 Lots 3B Le Hong Phong Street,Trung tâm thành phố/chợ Sắt
61243026,Golden Love Studio Apartment in Diamond Crown Hai Phong,Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
10632179,Win Win Hotel - Khách Sạn Hải Phòng (Win Win Hotel - Khach San Hai Phong),Hải Phòng,Số 2 Ngách 1 Ngõ 568,Trần Nhân Tông
71575263,Biệt thự sân golf Ruby Tree (Ruby Tree Golf Villas),Hải Phòng,Khu d n cư số 8,đường 353
51752379,Khách sạn Diamond (Diamond Hotel),Hải Phòng,12 Đằng Hải,Ngã năm – Sân bay Cát Bi
2025508,F & F Hotel,Hải Phòng,26/15b Le Hong Phong st,Dang Lam ward
18931281,Khách sạn và Căn hộ GM (GM Hotel and Apartment),Hải Phòng,300 P. Văn Cao,Ngã năm – Sân bay Cát Bi
26981762,Nhà nghỉ Ngọc Hà (Ngoc Ha Motel),Hải Phòng,So 10 Doan Chuan,Dong Hai 1
52001229,Căn hộ khách sạn Glory Hải Phòng (Glory Hotel Apartment Hải Phòng),Hải Phòng,No. 75,Hoang The Thien
27848241,Merry House Imperia,Hải Phòng,BH 04-12A,Khu đô thị Vinhomes Imperia
1803827,Khách Sạn Gallant 168 (Gallant Hotel 168),Hải Phòng,168 Phố Trung Lực,Phường Đằng Lâm
64665887,GARE D'47 l 21 Lê Chân street l Đối diện Nhà hát lớn (GARE D'47 l 21 Le Chan street l Đoi dien Nha hat lon),Hải Phòng,21 Phố Lê Chân,Trung tâm thành phố/chợ Sắt
76366781,New Hải An Nhiên Hotel (New Hai An Nhien Hotel),Hải Phòng,16/3/568 Trần Nhân Tông,Phường Kiến An
45145588,Hotel Nam Sơn (Hotel Nam Son),Hải Phòng,WMGV+R8V,ĐT359
8513497,Hải Phòng Backpacker Hostel (Hai Phong Backpacker Hostel),Hải Phòng,17/3 Ly Tu Trong,Trung tâm thành phố/chợ Sắt
79396848,"m² 2 phòng ngủ, 2 phòng tắm riêng ở Khác (Chill Homestay)",Hải Phòng,6/18 thư trung đằng lâm hải phòng,Trung tâm thành phố/chợ Sắt
78956535,Khách sạn Vienna (Vienna Hotel),Hải Phòng,333 Đ. Lê Hồng Phong,Đằng Hải
37356734,Khách sạn & căn hộ AU79 (AU79 hotel & apartment),Hải Phòng,12A4 Lo,8A Duong Le Hồng Phong
847536,Cindy Hotel & Apartments - Khach San Can Ho o Trung Tam TP Hai Phong,Hải Phòng,23-24 Nguyen Duc Canh,Trung tâm thành phố/chợ Sắt
246215,Khách sạn Sono Belle Hải Phòng (Sono Belle Haiphong),Hải Phòng,Sono Belle Haiphong Golf Resort – Luu Kiem,Thuy Nguyen
61369013,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Chill Homestay - Diamond Crown - Hải Phòng)",Hải Phòng,Diamond Cown - Hải Phòng,Diamond Crown Hải Phòng
77464947,Hào Phúc Hotel (Hao Phuc Hotel),Hải Phòng,Lô 103 + 104 Thôn Bấc Vang,Dương Quan
56206943,Đình Vũ 3 MOTEL (Đinh Vu 3 MOTEL),Hải Phòng,917 Phố Thiên Lôi,Cầu Rào
42980942,Căn hộ Sunset (Sunset Apartment),Hải Phòng,No. 05,Lot 18
52088369,Homestay Cobalt House,Hải Phòng,15 - Khu TĐC 6 The Lu - Ha Ly - Hong Bang - Hai Phong,Trung tâm thành phố/chợ Sắt
78428724,Belvilla gần Lotte Mart (trước đây là Nam Phương Hoàng Hậu) (Belvilla Near Lotte Mart Formerly Nam Phuong Hoang Hau),Hải Phòng,,Vạn Hương
54875439,2CE APARTMENT & HOTEL,Hải Phòng,3 Ngõ 98 Văn Cao,Ngã năm – Sân bay Cát Bi
63161308,Khách sạn Hồng Ngọc (Hong Ngoc Hotel),Hải Phòng,KL 28 ND3 03 Zone 1 International Tourist Area Do Dragon,Van Huong
47136096,Khách sạn & Căn hộ Golden Joy (GOLDEN JOY HOTEL & APARTMENT),Hải Phòng,Số 162-163 Lô 4 Khu đô thị mới - Đường Hồng Bàng - P.Sở Dầu - Q.Hồng Bàng,TP Hải Phòng
66751483,Biệt thự Khue Le Bleu Hải Phòng (Khue Le Bleu Villa Hải Phòng ),Hải Phòng,KL6.15,Đường Kim Long 6
67860471,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (malela homestay )",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
5958746,Canh Hung Palace,Hải Phòng,Số 32 khu đô thị mới,Quán Toan
36828409,Khách sạn The One (The One Hotel),Hải Phòng,1 Đường Đỗ Nhuận,The One Hotel
78443272,Căn hộ Pi & Pu - Hoàng Huy Commerce (Pi & Pu Apartment- Hoang Huy Commerce),Hải Phòng,Võ Nguyên Giáp,Kênh Dương
63224342,Sunflower homestay (Sunflower Homestay Hải Phòng),Hải Phòng,2 P. Nguyễn Khuyến,Trung tâm thành phố/chợ Sắt
65863251,Căn hộ dịch vụ & Khách sạn FLESTA Lạch Tray (FLESTA Lạch Tray Serviced Apartment & Hotel),Hải Phòng,358 Lạch Tray,Đằng Giang
10218540,Đình Vũ 3 Motel (Đinh Vu 3 Motel),Hải Phòng,917 Thiên Lôi,Kênh Dương
75791391,Quỳnh Tuyết Trang (Quynh Tuyet Trang),Hải Phòng,701b Đường Lê Hồng Phong,Ngã năm – Sân bay Cát Bi
41698112,"Căn hộ 32 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Space Apartment and Homestay tại Vinhomes Marina)",Hải Phòng,Cầu Rào,Hải Phòng
4973584,Khách sạn Đại Thành Phúc (Dai Thanh Phuc),Hải Phòng,Lo 41 + 42,thua dat F2
79823811,Căn hộ Mopius Hoàng Huy Commerce Võ Nguyên Giáp (Hoàng Huy Commerce Võ Nguyên Giáp Mopius Apartment),Hải Phòng,Hoang Huy Commerce,Vo Nguyen Giap
79085014,"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Khác (Loỏi’s house)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
76233685,Homestay Đồ Sơn - Cocochi (Homestay Đo Son - Cocochi),Hải Phòng,Cocochi Homestay,Bãi Biển Đồ Sơn
59730808,Lava Homestay Hải Phòng (Lava Homestay Hai Phong),Hải Phòng,19/23 Phố Nguyễn Đức Cảnh,Trung tâm thành phố/chợ Sắt
6253844,VIET 4 SEASONS HOTEL,Hải Phòng,275 Lạch Tray,Q. Ngô Quyền
2507447,Cozi Hotel,Hải Phòng,83 Nguyen Trai,Trung tâm thành phố/chợ Sắt
6152731,Khanh Phong Apartment PG02-20,Hải Phòng,Số 1 Lê Thánh Tông Hải Phòng PG0220,Trung tâm thành phố/chợ Sắt
79084095,"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Nhà Bông Homestay Hải Phòng)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
75944711,Merry House Bách Dương (Merry House Bach Duong),Hải Phòng,136 Phụng Pháp,Phường Đằng Giang
60540779,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Green Camel - Netflix & More)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
3512393,Phuong Anh 3 Hotel,Hải Phòng,No 107,Hoang The Thien street
68239730,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (malela homestay)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
3009732,Pham Ha Hotel,Hải Phòng,69/618,Ngo Gia Tu
64835298,Uni Homestay 2,Hải Phòng,9 Ngõ 55 P. Hoàng Ngọc Phách,Kênh Dương
6476708,Thiên An Hotel (Thien An Hotel),Hải Phòng,Lô 102 Khu Đô Thị Đông Khê Mở Rộng,Đông Khê
21596730,BA CON ECH Home and Stay- No 28 lane 259 Nguyen Duc Canh,Hải Phòng,20 Phố Nguyễn Đức Cảnh,Thượng Lý/Quán Toan
67798285,"m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (malela homestay )",Hải Phòng,Thế Lữ,Thượng Lý
72591747,Khách sạn Sunny (sunny hotel),Hải Phòng,đường Lý Thái Tổ,Vạn Hương
44367470,"Nhà riêng 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Holiday Hotel 2)",Hải Phòng,27 Đ. Đỗ Nhuận,Đằng Giang
36434279,Marina Golfview,Hải Phòng,188 Nguyễn Hữu Cầu,Bãi Biển Đồ Sơn
59288300,Khách sạn & Căn hộ Gala (Gala Hotel & Apartment),Hải Phòng,Truong Thanh,An Lao
74491946,Vu'Stay,Hải Phòng,,Thủy Triều
26043750,Căn hộ Khánh Phong SHP Plaza (SHP Plaza Khanh Phong Homestay),Hải Phòng,12 Lach Tray,Apartment 1006
63423563,Cozy Embassy Garden,Hải Phòng,Đường Thanh Toán 2,Thượng Lý/Quán Toan
239419,Do Son Resort,Hải Phòng,Khu 3,Bãi Biển Đồ Sơn
61385349,X-Stay Thư Trung (X-Stay Thu Trung),Hải Phòng,82d Thư Trung,Ngã năm – Sân bay Cát Bi
38511448,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bãi Biển Đồ Sơn (MARINA APPARTMENT-RUBY STUDIO)",Hải Phòng,Bãi Biển Đồ Sơn,Hải Phòng
74352367,GOLDEN RICE hoel,Hải Phòng,Thôn Tử Đô nha 5 tang,Quận Tiên Lãng
37783278,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Homestay Honey Appartment - Hoàng Huy grand Tower )",Hải Phòng,Hoang Huy Grand Tower,2 Hong Bang Road
77639448,Cocochi Homestay Đồ Sơn (Cocochi Homestay Do Son),Hải Phòng,No. 17,Kim Long 3 Street
400747,Căn hộ cao cấp Trang Thanh (Trang Thanh Luxury Apartment),Hải Phòng,Địa chỉ 16 Trần Phú,Quận Ngô Quyền
16783218,King Hotel Hải Phòng (King Hotel Hai Phong),Hải Phòng,Đâu Kiên Quốc Tuấn,An Lão
59274271,Blue Homestay Hải Phòng (Blue Homestay Hai Phong),Hải Phòng,44e Phố Lê Lai,Trung tâm thành phố/chợ Sắt
8607464,"Chung cư 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (One bedroom apartment, next to the shopping mall)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
39970173,"Căn hộ 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Sunflower Homestay (Bắc Âu1))",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
28933150,Khách sạn Cozi 9 – Khách sạn Chủ Đề (Cozi 9 Hotel - Theme Hotel),Hải Phòng,Lê Duẩn 141C,Hải Phòng
38726951,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Manhattan, Vin Imperia apartment)",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
15632802,Khach San Tuong VI - le Hong Phong,Hải Phòng,10 Le Hong Phong,Dang Giang Ward
41654317,Cosy homestay and apartment,Hải Phòng,Thượng Lý/Quán Toan,Hải Phòng
47160861,Khách sạn & Căn hộ Pandora (Pandora Hotel & Apartment),Hải Phòng,Quán Toan,Hồng Bàng
60206151,C&K Luxury homestay Hải Phòng (C&K Luxury Homestay Hai Phong),Hải Phòng,So 5,Lo 9 The Lu
78710886,Nhà nghỉ Nhật Minh Hải Phòng (Nhật Minh Motel Hải Phòng),Hải Phòng,483 đường 208,phường An Hải
56308782,Hotel Nam Sơn Tân Dương (Hotel Nam Son Tan Duong),Hải Phòng,211 Tân Dương,Thuỷ Nguyên
40354583,Khách sạn Tuấn Nam (Khách Sạn Tuấn Nam),Hải Phòng,246 P. Ho&#224;ng Minh Thảo,Thượng Lý/Quán Toan
288282,Khách sạn Hoàng Long - Trung tâm thành phố Hải Phòng (Hoang Long Hotel - Hai Phong City Center),Hải Phòng,25 Trần Quang Khải,Hồng B ng
38585122,HAPPY HOMESTAY Đình Đông (HAPPY HOMESTAY Đinh Đong),Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
51807477,V-Homestay,Hải Phòng,,Vinhomes Marina
74595075,Nhà Nghỉ Gia Anh (Nha Nghi Gia Anh),Hải Phòng,218 Đường xóm mới lô 222,Quận Kiến An
28721755,Quỳnh Trang (Quynh Trang),Hải Phòng,32 bồ đề,xã thuỷ đường
79296666,Khách sạn SƠN NGUYÊN (SƠN NGUYÊN Hotel),Hải Phòng,118,Quyết Thành
64253366,"Nhà riêng 0 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khác (Big Sale New Apartment 231 Van Cao LuxHomes)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
39788672,Ngoc Homestay Hoàng Huy Grand Tower (Ngoc Homestay Hoang Huy Grand Tower),Hải Phòng,02 a Đường Hồng Bàng Hoàng Huy Grand Tower,Thượng Lý/Quán Toan
3007755,Holiday Hotel,Hải Phòng,50/333 Van Cao,Dang Lan
78569195,"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Pu home (Hoang Huy Commerce) - 2.5 sleeps - 2 wc)",Hải Phòng,Cầu Rào,Hải Phòng
79292427,Lakeview 3Bedroom FarmhouseStyle Special Promo,Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
67781686,"Căn hộ m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Gờ Homestay)",Hải Phòng,Thượng Lý/Quán Toan,Hải Phòng
48044045,Khách sạn & Căn hộ Minh Anh (Minh Anh Hotel & Apartment),Hải Phòng,Nguyễn Văn Hới,Cát Bi
72811875,DG Tower,Hải Phòng,15 Phố Trần Phú,Cầu Đất
64863710,Luxury Hotel 2 HP- by BAY LUXURY,Hải Phòng,381 Lô 22 Lê Hồng Phong,Trung tâm thành phố/chợ Sắt
42403157,Ánh Dương Hotel Hải Phòng (Anh Duong Hotel Hai Phong),Hải Phòng,43 Ngô Kim Tài Phường Kênh Dương,Quận Lê Chân
77056381,Nạ House - Homestay Đất Cảng (Na House - Homestay Đat Cang),Hải Phòng,Hoang Huy Riverside Nhà số 1,Liền kề 9
77258572,"m² 1 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Nhà Bông - Homestay Hải Phòng)",Hải Phòng,Trung tâm thành phố/chợ Sắt,Hải Phòng
75136564,GolDen RiCe,Hải Phòng,T1 tòa nhà 5 tầng,Quận Tiên Lãng
78138587,An Homestay,Hải Phòng,Cầu Rào,Hải Phòng
67493173,TC Homestay Apartment,Hải Phòng,Toà Tulip Hoàng Huy Commerce,Võ Nguyên Giáp
45942865,GM Homestay,Hải Phòng,312 Phố Tô Hiệu,Số nhà 12
75887721,"Homestay 1986 & Homestay Vinhomes Vu Yen, Hai Phong City",Hải Phòng,TLA-37 Đường Tương Lai,Vinhomes Vũ Yên
59090362,cúc cu homestay 5 (cuc cu homestay 5),Hải Phòng,80 Lãm Khê,Cầu Rào
61213334,Căn hộ Bắp Hải Phòng (Bap Apartment Hai Phong),Hải Phòng,Hồng Bàng,Sở Dầu
73966387,Katka Riverside Homestay Hai Phong,Hải Phòng,OH02-10Dự án Hoàng Huy Riverside,phường Thượng Lý
13608266,Chung cư studio 25 m² có 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (The Flamboyant - Standard Room @ Vinhomes Imperia),Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
74602813,Nhà Nghỉ Mia (Nha Nghi Mia),Hải Phòng,QL10,Thượng Lý/Quán Toan
78043942,homestay BlueSeavia Vin Vũ Yên - HP432 (homestay BlueSeavia Vin Vu Yen - HP432),Hải Phòng,Đường Tài Lộc Vinhomes Vũ Yên,Ven sông - Sông Cấm/Cảng cũ
62547879,Khách sạn & Căn hộ PHƯƠNG ĐÔNG (PHUONG DONG Hotel & Apartment),Hải Phòng,19 Ng. 333A Văn Cao,Đằng Lâm
6853205,Biệt Thự Đồ Sơn - Biệt Thự Bảo Đại (Do Son Villa - Villa of Bao Dai King),Hải Phòng,Zone 2,Van Huong Ward
6349407,Royal Hotel,Hải Phòng,98,Lot 11
78368922,Cobalt House,Hải Phòng,Khu du lịch quốc tế Đồi Rồng Kim Long 2.23,Bãi Biển Đồ Sơn
687047,Draco - Thang Long Hotel,Hải Phòng,Số 2 đường Hoàng Văn Thụ,phường Minh Khai
8468669,TRUNG KIÊN HOTEL (TRUNG KIEN HOTEL),Hải Phòng,Trực Cát,Vĩnh Niệm
79852436,"Căn hộ m² 3 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (La Vue Homestay)",Hải Phòng,Cầu Rào,Hải Phòng
40573257,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Flash Promo Super No1 Apt Vinhome Marina HP)",Hải Phòng,Cầu Rào,Hải Phòng
41578481,"Nhà riêng 90 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Hoang Huy Grand Tower - Jun's Apartment & Homestay)",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
47149021,"Căn hộ 90 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (R401 ( MHT09-24))",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
66225374,"Căn hộ 56 m² 2 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Bống house - Hoàng Huy Commerce)",Hải Phòng,Cầu Rào,Hải Phòng
47003760,Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng,8 Đường Lê Hồng Phong,Trung tâm thành phố/chợ Sắt
70941212,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Sứa’s Homestay)",Hải Phòng,Cầu Rào,Hải Phòng
64863360,Luxury Hotel 1 HP- by BAY LUXURY,Hải Phòng,Lo 8A - A2 So 17 Le Hong Phong,Thành phố Hải Phòng
37726734,Khách sạn Noblesse (Noblesse Hotel),Hải Phòng,Km 11,Quốc lộ 5 cũ
39820429,"Căn hộ 38 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Homestay Honey Apppartment 03 - HHG Tower)",Hải Phòng,Thượng Lý/Quán Toan,Hải Phòng
59338535,"Aa Home - HH Commerce, Le Chan, Hai Phong",Hải Phòng,Chung cư Hoàng Huy Commerce Võ Nguyên Giáp,Kênh Dương
46882642,"Căn hộ 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Cozy central Flex room 2)",Hải Phòng,Ven sông - Sông Cấm/Cảng cũ,Hải Phòng
61733458,"Căn hộ m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Séjour de luxe à Hải Phòng)",Hải Phòng,No. 19,Le Hong Phong Street
31318413,Khách sạn và Căn hộ Kim (Kim Hotel and Apartment),Hải Phòng,Long Son Urban Area - Quan Toan - Hong Bang Kim's Hotel & Apartment,Kim's Hotel & Apartment
